alpha,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
3.7381885,"(0.0, 0.0)","(0.0366608699350981, -0.00251852789689313)","(0.07564094244038597, -0.010591470493483213)","(0.11680340052868467, -0.025146119858938214)","(0.16002398631155912, -0.04740381223720238)","(0.20520957289273262, -0.07907257276458828)","(0.252337776538926, -0.12272552375833409)","(0.3015548560303617, -0.18264208821099748)","(0.3534752515367799, -0.26707172218805714)","(0.41051630425901753, -0.39688313313261553)","(0.5111794042221207, -0.7762863133048972)",0.00723630003631115
3.744188,"(0.0, 0.0)","(0.03664266731054249, -0.002518169043324744)","(0.07560374340448331, -0.010590092168563776)","(0.11674619777329742, -0.02514318937977883)","(0.15994547003358398, -0.047399025682193244)","(0.20510798070373318, -0.07906605929251412)","(0.25221061597158945, -0.12271827717498222)","(0.3013983279290787, -0.18263695313943137)","(0.35328283022565443, -0.2670759750737169)","(0.41027399515321267, -0.3969172664543032)","(0.5107962068238752, -0.7764977500214575)",0.008799200062640011
3.7501875,"(0.0, 0.0)","(0.03662448734120724, -0.002517808208326037)","(0.07556659018575469, -0.0105887052032277)","(0.11668906566577864, -0.025140237650437405)","(0.15986705244165253, -0.04739419764704466)","(0.20500652058645133, -0.07905947417764776)","(0.2520836293885335, -0.12271091547954198)","(0.30124202942027, -0.18263164102646445)","(0.3530907174074098, -0.267079962402444)","(0.4100321194551778, -0.3969510064503959)","(0.5104138128034407, -0.7767085802823558)",0.006888999952934682
3.7561869999999997,"(0.0, 0.0)","(0.03660632998718958, -0.0025174454052540314)","(0.07552948270380949, -0.010587309654058562)","(0.11663200407887928, -0.02513726480585586)","(0.15978873334784274, -0.04738932838634311)","(0.20490519226852497, -0.07905281784279605)","(0.2519568163951887, -0.12270343932019191)","(0.30108595992825554, -0.18262615281243233)","(0.3528989122306021, -0.2670836854832596)","(0.4097906758658475, -0.39698435488885936)","(0.5100322195568563, -0.7769188068374591)",0.007754500024020672
3.7621865,"(0.0, 0.0)","(0.0365881952084753, -0.0025170806473559983)","(0.07549242087802129, -0.010585905577178829)","(0.11657501288501369, -0.02513427097988492)","(0.15971051256386368, -0.047384418152630996)","(0.20480399547731673, -0.07904609070738977)","(0.25183017659700724, -0.12269584933994784)","(0.3009301188779897, -0.18262048943014864)","(0.3527074138455319, -0.2670871456144896)","(0.40954966308991264, -0.39701731352224495)","(0.5096514244905913, -0.777128432409338)",0.00716520007699728
3.768186,"(0.0, 0.0)","(0.03657008296512629, -0.0025167139477979173)","(0.07545540462792173, -0.010584493028371748)","(0.11651809195687178, -0.02513125630557925)","(0.1596323899018913, -0.047379467196974695)","(0.20470292994096928, -0.07903929318845575)","(0.25170370960072214, -0.12268814617821938)","(0.3007745056964851, -0.18261465180731343)","(0.35251622140575795, -0.267090344087481)","(0.40930907983725423, -0.3970498840936791)","(0.5092714250219399, -0.7773374597087392)",0.00809870008379221
3.7741854999999997,"(0.0, 0.0)","(0.036551993217363396, -0.0025163453196772687)","(0.07541843387337292, -0.010583072063136035)","(0.11646124116768682, -0.025128220915329593)","(0.15955436517493324, -0.04737447576921932)","(0.20460199538886606, -0.07903242570105196)","(0.25157741501489433, -0.122680330471505)","(0.30061911981343153, -0.18260864086758952)","(0.352325334068753, -0.26709328218826156)","(0.40906892482355955, -0.397082068339533)","(0.5088922185791611, -0.7775458914313289)",0.007151199970394373
3.780185,"(0.0, 0.0)","(0.03653392592544073, -0.0025159747760049402)","(0.07538150853430461, -0.01058164273660831)","(0.11640446039082636, -0.025125164940674728)","(0.15947643819626983, -0.04736944411762528)","(0.204501191550923, -0.07902548865764447)","(0.25145129244906594, -0.12267240285239213)","(0.30046396066023084, -0.18260245752904772)","(0.3521347509948687, -0.26709596119513)","(0.4088291967693243, -0.3971138679855212)","(0.5085138026011318, -0.7777537302696779)",0.009320299956016243
3.7861845,"(0.0, 0.0)","(0.036515881049576024, -0.002515602329695461)","(0.07534462853056866, -0.0105802051035211)","(0.11634774949956583, -0.02512208851219953)","(0.15939860877914394, -0.047364372488671265)","(0.20440051815719532, -0.07901848246776871)","(0.25132534151328845, -0.12266436394901209)","(0.3003090276694594, -0.18259610270331803)","(0.35194447134675555, -0.2670983823773363)","(0.4085898943992892, -0.3971452847445556)","(0.5081361745371358, -0.7779609788724491)",0.00661250005941838
3.7921839999999998,"(0.0, 0.0)","(0.03649785855026626, -0.0025152279936143654)","(0.0753077937825991, -0.010578759218405773)","(0.11629110836811482, -0.025118991760026247)","(0.15932087673816261, -0.04735926112800147)","(0.20429997493964863, -0.07901140753965112)","(0.2511995618202355, -0.12265621438763798)","(0.30015432027726197, -0.18258957729961708)","(0.3517544942919146, -0.26710054700130825)","(0.40835101644486393, -0.39717632032680117)","(0.5077593318475461, -0.7781676398852827)",0.007614799891598523
3.7981835,"(0.0, 0.0)","(0.03647985838781726, -0.00251485178050889)","(0.07527100421042779, -0.010577305135295454)","(0.11623453687008554, -0.025115874813094647)","(0.15924324188720423, -0.0473541102790364)","(0.20419956162951172, -0.0790042642778285)","(0.2510739529820403, -0.12264795478886632)","(0.29999983791976026, -0.18258288221882107)","(0.3515648189988568, -0.26710245632147284)","(0.4081125616404546, -0.3972069764248259)","(0.5073832720026812, -0.7783737159586173)",0.007306899991817772
3.804183,"(0.0, 0.0)","(0.0364618805228719, -0.002514473703086999)","(0.07523425973479014, -0.01057584290806357)","(0.11617803488021326, -0.025112737799982025)","(0.1591657040417678, -0.047348920184554215)","(0.204099277960246, -0.07899705308585628)","(0.2509485146138399, -0.12263958577195778)","(0.29984558003707107, -0.18257601836019677)","(0.35137544464138837, -0.2671041115906702)","(0.407874528727541, -0.3972372547304315)","(0.50700799248398, -0.7785792096933332)",0.008410800015553832
3.8101825,"(0.0, 0.0)","(0.036443924915968505, -0.00251409377395224)","(0.07519756027620025, -0.010574372590144652)","(0.11612160227291635, -0.025109580848226423)","(0.15908826301700585, -0.047343691085384866)","(0.20399912366505696, -0.07898977436407006)","(0.25082324633080094, -0.12263110795124592)","(0.29969154606992904, -0.18256898661582727)","(0.35118637039500034, -0.2671055140515185)","(0.4076369164512224, -0.3972671569206766)","(0.5066334907829279, -0.7787841236983323)",0.00747620000038296
3.816182,"(0.0, 0.0)","(0.03642599152770246, -0.002513712005628336)","(0.07516090575528939, -0.01057289423463957)","(0.11606523892282322, -0.025106404084581504)","(0.15901091862844371, -0.04733842322090111)","(0.20389909847780266, -0.0789824285104262)","(0.250698147749203, -0.12262252193748333)","(0.2995377354609126, -0.1825617878726967)","(0.35099759543817144, -0.26710666493963475)","(0.40739972356145143, -0.3972966846630749)","(0.5062597644013818, -0.7789884605620745)",0.008126299944706261
3.8221815,"(0.0, 0.0)","(0.036408080318904905, -0.002513328410586246)","(0.0751242960931802, -0.010571407894431499)","(0.11600894470535428, -0.02510320763529727)","(0.15893367069277314, -0.047333116829559645)","(0.20379920213399666, -0.07897501592142797)","(0.25057321848763486, -0.12261382833932585)","(0.29938414765579796, -0.18255442301499117)","(0.35080911895380934, -0.2671075654871947)","(0.4071629488143989, -0.3973258396213495)","(0.5058868108519315, -0.7791922228496251)",0.006823900039307773
3.828181,"(0.0, 0.0)","(0.036390191250306486, -0.002512943001194708)","(0.07508773121078235, -0.010569913621973823)","(0.1159527194956255, -0.025099991625605916)","(0.15885651902635517, -0.04732777214790887)","(0.20369943436891275, -0.07896753699042448)","(0.2504484581647288, -0.1226050277606018)","(0.2992307821009861, -0.18254689291985765)","(0.35062094012649814, -0.26710821691635805)","(0.4069265909698182, -0.397354623444778)","(0.505514627657076, -0.7793954131264016)",0.008374399971216917
3.8341805,"(0.0, 0.0)","(0.03637232428297765, -0.0025125557897862512)","(0.07505121102971522, -0.010568411469573017)","(0.11589656316988388, -0.0250967561804072)","(0.15877946344717958, -0.04732238941191052)","(0.20359979492006292, -0.07895999210987474)","(0.25032386640211884, -0.12259612080394287)","(0.2990776382468555, -0.18253919846303707)","(0.3504330581460735, -0.26710862044799005)","(0.40669064879444683, -0.3973830377823111)","(0.5051432123501828, -0.7795980339239206)",0.007596300099976361
3.8401799999999997,"(0.0, 0.0)","(0.03635447937756016, -0.002512166788543312)","(0.07501473547069636, -0.010566901488900432)","(0.11584047560300083, -0.02509350142308494)","(0.15870250377144013, -0.047316968854655986)","(0.20350028352286456, -0.07895238166743272)","(0.2501994428192628, -0.12258710806450142)","(0.29892471554188454, -0.1825313405091064)","(0.35024547220134156, -0.26710877728653615)","(0.406455121056004, -0.3974110842580525)","(0.504772562473683, -0.7798000877779298)",0.0075671999948099256
3.8461795,"(0.0, 0.0)","(0.036336656495269085, -0.0025117760096479273)","(0.0749783044556431, -0.010565383731633828)","(0.11578445667173973, -0.025090227477061664)","(0.15862563981799851, -0.04731151070936526)","(0.203400899916285, -0.07894470605108657)","(0.2500751870401837, -0.12257799013819368)","(0.29877201344029786, -0.18252331992427587)","(0.35005818148823836, -0.2671086886398469)","(0.4062200065309656, -0.3974387645033764)","(0.5044026755813112, -0.780001577196271)",0.00718730001244694
3.852179,"(0.0, 0.0)","(0.0363188555971842, -0.0025113834651767117)","(0.07494191790618569, -0.010563858249007158)","(0.11572850625244427, -0.025086934464707302)","(0.1585488714052252, -0.04730601520728094)","(0.20330164383884516, -0.07893696564554797)","(0.24995109868869425, -0.12256876761590577)","(0.29861953139664404, -0.18251513756738857)","(0.34987118520403526, -0.26710835570522645)","(0.405985303999027, -0.39746608013430795)","(0.5040335492364377, -0.7802025046753135)",0.007512000040151179
3.8581784999999997,"(0.0, 0.0)","(0.03630107664437515, -0.0025109891671200404)","(0.07490557574393084, -0.010562325091892687)","(0.11567262422144722, -0.025083622507537866)","(0.1584721983515574, -0.047300482578051216)","(0.20320251502932438, -0.07892916083290775)","(0.24982717738923593, -0.12255944108454334)","(0.29846726886674607, -0.1825067942915477)","(0.34968448254834894, -0.26710777967194654)","(0.40575101224405624, -0.3974930327555848)","(0.5036651810123093, -0.780402872700573)",0.00904499995522201
3.864178,"(0.0, 0.0)","(0.036283319598103145, -0.002510593127412524)","(0.07486927789088371, -0.010560784310931588)","(0.11561681045572698, -0.025080291726531936)","(0.15839562047639574, -0.0472949130503398)","(0.2031035132278929, -0.07892129199368061)","(0.2497034227682316, -0.12255001112870674)","(0.2983152253092313, -0.18249829094671452)","(0.3494980727247705, -0.2671069617252704)","(0.40551713005564055, -0.39751962396717583)","(0.5032975684924565, -0.78060268373643)",0.006808800040744245
3.8701775,"(0.0, 0.0)","(0.03626558441979422, -0.0025101953579295786)","(0.07483302426939197, -0.010559235956519133)","(0.11556106483282068, -0.025076942242094506)","(0.15831913759998506, -0.04728930685175618)","(0.20300463817596046, -0.07891335950668468)","(0.24957983445390222, -0.12254047833049622)","(0.29816340018532334, -0.182489628379405)","(0.3493119549406372, -0.2671059030459772)","(0.4052836562288568, -0.39754585536350073)","(0.5029307092705838, -0.7808019402451738)",0.008892899961210787
3.8761769999999998,"(0.0, 0.0)","(0.03624787107064359, -0.0025097958704289576)","(0.07479681480131675, -0.010557680078553981)","(0.11550538722953364, -0.02507357417344902)","(0.1582427495416499, -0.04728366420768162)","(0.20290588961394396, -0.0789053637470279)","(0.24945641207359764, -0.1225308432662784)","(0.29801179295580726, -0.1824808074276612)","(0.34912612840378887, -0.2671046048025589)","(0.40505058956117007, -0.3975717285207561)","(0.5025646009496317, -0.7810006446603509)",0.0071968999691307545
3.8821765,"(0.0, 0.0)","(0.03623017951219894, -0.0025093946766381026)","(0.07476064940925467, -0.010556116726812578)","(0.11544977752384032, -0.02507018763954479)","(0.15816645612239252, -0.04727798534302008)","(0.20280726728455148, -0.07889730508910892)","(0.24933315525771915, -0.12252110651150129)","(0.2978604030854801, -0.1824718289285308)","(0.34894059232731406, -0.26710306816281465)","(0.4048179288569511, -0.39759724501572546)","(0.5021992411430415, -0.7811987994107898)",0.009803000022657216
3.888176,"(0.0, 0.0)","(0.03621250970592047, -0.0025089917881891337)","(0.07472452801561605, -0.010554545950670386)","(0.11539423559345063, -0.02506678275838103)","(0.15809025716293232, -0.047272270480893)","(0.20270877093030223, -0.078889183904379)","(0.24921006363675458, -0.1225112686371001)","(0.29770923003978267, -0.182462693712479)","(0.3487553459259486, -0.2671012942851778)","(0.4045856729240317, -0.39762240641169)","(0.5018346274737195, -0.7813964069054993)",0.007118299952708185
3.8941755,"(0.0, 0.0)","(0.03619486161350424, -0.0025085872166674926)","(0.07468845054330267, -0.010552967799310349)","(0.11533876131686352, -0.025063359647511992)","(0.15801415248514572, -0.047266519843614116)","(0.20261040029534683, -0.07888100056301188)","(0.24908713684345096, -0.12250133021217673)","(0.2975582732872626, -0.18245340260755027)","(0.34857038841870214, -0.2670992843251693)","(0.40435382057620123, -0.39764721426890004)","(0.5014707575747144, -0.7815934695493203)",0.007671599974855781
3.900175,"(0.0, 0.0)","(0.03617723519641468, -0.0025081809735427204)","(0.07465241691472735, -0.010551382321426024)","(0.11528335457184184, -0.025059918423327106)","(0.15793814190998065, -0.0472607336512993)","(0.20251215512282789, -0.07887275543151963)","(0.24896437450965955, -0.12249129180016999)","(0.2974075322959902, -0.1824439564334118)","(0.3483857190250246, -0.26709703942614654)","(0.40412237062954004, -0.39767167012953275)","(0.5011076290881273, -0.7817899897091004)",0.006819400005042553
3.9061745,"(0.0, 0.0)","(0.03615963041659883, -0.0025077730702754365)","(0.07461642705331165, -0.010549789565680224)","(0.1152280152377418, -0.025056459202162668)","(0.15786222526064095, -0.04725491212401224)","(0.20241403515890724, -0.07886444887643108)","(0.24884177627114637, -0.12248115396476059)","(0.29725700653901677, -0.18243435601053107)","(0.34820133697063127, -0.2670945607335448)","(0.40389132190796806, -0.3976957755408299)","(0.5007452396666556, -0.7819859697833308)",0.006672599934972823
3.912174,"(0.0, 0.0)","(0.036142047235763496, -0.002507363518210023)","(0.07458048088197011, -0.010548189580244768)","(0.11517274319315508, -0.025052982099185876)","(0.1577864023593618, -0.04724905547960962)","(0.20231604014868637, -0.078856081260596)","(0.24871934176271543, -0.12247091726393493)","(0.29710669548883534, -0.18242460215094417)","(0.34801724148158253, -0.26709184938054104)","(0.40366067323758753, -0.3977195320317855)","(0.5003835869719393, -0.7821814121037688)",0.006930500036105514
3.9181735,"(0.0, 0.0)","(0.03612448561581402, -0.0025069523286405187)","(0.07454457832403026, -0.010546582413082987)","(0.11511753831733973, -0.02504948722907951)","(0.15771067302936562, -0.04724316393506248)","(0.20221816983867924, -0.07884765294545004)","(0.2485970706211621, -0.12246058225362083)","(0.296956598620731, -0.18241469566390528)","(0.34783343178785653, -0.2670889064968199)","(0.40343042345008284, -0.3977429411273875)","(0.5000226686754891, -0.7823763190302996)",0.007161400048062205
3.924173,"(0.0, 0.0)","(0.03610694551856316, -0.0025065395127676854)","(0.07450871930262239, -0.010544968111765527)","(0.11506240048927033, -0.025045974705595105)","(0.15763503709356352, -0.04723723770559335)","(0.2021204239751688, -0.07883916428953404)","(0.24847496248330717, -0.12245014948530765)","(0.2968067154105456, -0.18240463735218274)","(0.34764990712095833, -0.2670857332028167)","(0.40320057138043, -0.3977660043392421)","(0.4996624824579985, -0.7825706928824766)",0.007202600012533367
